date,author,LeftIn2017
2016-12-27,Валентина Стасишена,Other
2016-12-27,Наталья Берзан,Other
2016-12-26,Степан Бугаёв,Left in 2017
2016-12-26,Николай Стоянов,Other
2016-12-26,Ирина Палесика,Other
2016-12-26,Татьяна Семенюк,Other
2016-12-26,Ирина Палесика,Other
2016-12-25,Никита Кондратов,Other
2016-12-25,Александр Лагутин,Other
2016-12-25,Лидия Салкуцан,Other
2016-12-25,Ирина Палесика,Other
2016-12-23,Александр Лагутин,Other
2016-12-23,Ирина Палесика,Other
2016-12-23,Анжела Корончук,Other
2016-12-23,Александр Лагутин,Other
2016-12-22,Никита Кондратов,Other
2016-12-22,Степан Бугаёв,Left in 2017
2016-12-22,Александр Кожухарь,Other
2016-12-22,Ольга Гаврилова,Other
2016-12-22,Ирина Палесика,Other
2016-12-22,Ирина Палесика,Other
2016-12-22,Елена Виговская,Other
2016-12-22,Валентина Стасишена,Other
2016-12-22,Ольга Голованова,Other
2016-12-21,Александр Лагутин,Other
2016-12-21,Никита Кондратов,Other
2016-12-21,Ольга Гаврилова,Other
2016-12-21,Ольга Голованова,Other
2016-12-21,Степан Бугаёв,Left in 2017
2016-12-21,Александр Лагутин,Other
2016-12-21,Николай Стоянов,Other
2016-12-21,Валентина Стасишена,Other
2016-12-21,Татьяна Семенюк,Other
2016-12-21,Степан Бугаёв,Left in 2017
2016-12-20,Никита Кондратов,Other
2016-12-20,Ирина Палесика,Other
2016-12-20,Николай Стоянов,Other
2016-12-20,Ирина Палесика,Other
2016-12-20,Степан Бугаёв,Left in 2017
2016-12-20,Анжела Корончук,Other
2016-12-20,Ирина Палесика,Other
2016-12-19,Александр Лагутин,Other
2016-12-19,Валентина Стасишена,Other
2016-12-19,Александр Лагутин,Other
2016-12-19,Ольга Голованова,Other
2016-12-19,Ирина Палесика,Other
2016-12-16,Александр Лагутин,Other
2016-12-16,Степан Бугаёв,Left in 2017
2016-12-16,Валентина Стасишена,Other
2016-12-16,Анжела Корончук,Other
2016-12-16,Николай Стоянов,Other
2016-12-15,Степан Бугаёв,Left in 2017
2016-12-15,Ольга Гаврилова,Other
2016-12-15,Валентина Стасишена,Other
2016-12-15,Анжела Корончук,Other
2016-12-15,Степан Бугаёв,Left in 2017
2016-12-15,Ирина Палесика,Other
2016-12-14,Ольга Голованова,Other
2016-12-14,Александр Лагутин,Other
2016-12-14,Валентина Стасишена,Other
2016-12-13,Никита Кондратов,Other
2016-12-13,Ирина Палесика,Other
2016-12-13,Анжела Корончук,Other
2016-12-13,Анжела Корончук,Other
2016-12-11,Александр Лагутин,Other
2016-12-11,Степан Бугаёв,Left in 2017
2016-12-11,Лидия Салкуцан,Other
2016-12-11,Лидия Салкуцан,Other
2016-12-11,Андрей Малёваный,Left in 2017
2016-12-11,Ирина Палесика,Other
2016-12-11,Лидия Салкуцан,Other
2016-12-11,Анжела Корончук,Other
2016-12-11,Александр Лагутин,Other
2016-12-11,Ирина Палесика,Other
2016-12-11,Никита Кондратов,Other
2016-12-11,Лидия Салкуцан,Other
2016-12-11,Лидия Салкуцан,Other
2016-12-11,Никита Кондратов,Other
2016-12-11,Александр Кожухарь,Other
2016-12-11,Ольга Голованова,Other
2016-12-11,Татьяна Семенюк,Other
2016-12-11,Анжела Корончук,Other
2016-12-11,Валентина Стасишена,Other
2016-12-11,Андрей Малёваный,Left in 2017
2016-12-11,Никита Кондратов,Other
2016-12-11,Александр Лагутин,Other
2016-12-11,Андрей Малёваный,Left in 2017
2016-12-11,Ольга Гаврилова,Other
2016-12-09,Александр Лагутин,Other
2016-12-09,Андрей Малёваный,Left in 2017
2016-12-09,Ольга Голованова,Other
2016-12-09,Ольга Гаврилова,Other
2016-12-09,Александр Лагутин,Other
2016-12-09,Ольга Гаврилова,Other
2016-12-09,Анжела Корончук,Other
2016-12-09,Ольга Голованова,Other
2016-12-09,Елена Виговская,Other
2016-12-09,Андрей Малёваный,Left in 2017
2016-12-09,Александр Кожухарь,Other
2016-12-08,Ирина Палесика,Other
2016-12-08,Никита Кондратов,Other
2016-12-08,Татьяна Семенюк,Other
2016-12-08,Андрей Малёваный,Left in 2017
2016-12-08,Анжела Корончук,Other
2016-12-08,Татьяна Семенюк,Other
2016-12-08,Татьяна Семенюк,Other
2016-12-07,Андрей Малёваный,Left in 2017
2016-12-07,Степан Бугаёв,Left in 2017
2016-12-07,Лидия Салкуцан,Other
2016-12-07,Александр Лагутин,Other
2016-12-07,Ирина Палесика,Other
2016-12-07,Андрей Малёваный,Left in 2017
2016-12-07,Ольга Голованова,Other
2016-12-07,Валентина Стасишена,Other
2016-12-06,Лидия Салкуцан,Other
2016-12-06,Татьяна Семенюк,Other
2016-12-06,Никита Кондратов,Other
2016-12-06,Ольга Голованова,Other
2016-12-06,Александр Кожухарь,Other
2016-12-06,Александр Лагутин,Other
2016-12-06,Ольга Голованова,Other
2016-12-06,Ольга Голованова,Other
2016-12-05,Ирина Палесика,Other
2016-12-05,Степан Бугаёв,Left in 2017
2016-12-05,Ольга Голованова,Other
2016-12-05,Никита Кондратов,Other
2016-12-05,Валентина Стасишена,Other
2016-12-05,Ольга Гаврилова,Other
2016-12-04,Андрей Малёваный,Left in 2017
2016-12-04,Ирина Палесика,Other
2016-12-02,Ольга Голованова,Other
2016-12-02,Лидия Салкуцан,Other
2016-12-02,Анжела Корончук,Other
2016-12-02,Андрей Малёваный,Left in 2017
2016-12-02,Татьяна Семенюк,Other
2016-12-01,Александр Лагутин,Other
2016-12-01,Андрей Малёваный,Left in 2017
2016-12-01,Александр Кожухарь,Other
2016-12-01,Валентина Стасишена,Other
2016-12-01,Ольга Голованова,Other
2016-12-01,Татьяна Семенюк,Other
2016-12-01,Ольга Голованова,Other
2016-11-30,Татьяна Семенюк,Other
2016-11-30,Анжела Корончук,Other
2016-11-30,Татьяна Семенюк,Other
2016-11-30,Ольга Голованова,Other
2016-11-30,Анжела Корончук,Other
2016-11-29,Татьяна Семенюк,Other
2016-11-29,Ольга Голованова,Other
2016-11-29,Никита Кондратов,Other
2016-11-29,Александр Кожухарь,Other
2016-11-29,Ольга Голованова,Other
2016-11-29,Николай Стоянов,Other
2016-11-29,Анжела Корончук,Other
2016-11-28,Татьяна Семенюк,Other
2016-11-28,Валентина Стасишена,Other
2016-11-28,Степан Бугаёв,Left in 2017
2016-11-27,Андрей Малёваный,Left in 2017
2016-11-25,Лидия Салкуцан,Other
2016-11-25,Анжела Корончук,Other
2016-11-25,Ирина Палесика,Other
2016-11-25,Ольга Гаврилова,Other
2016-11-25,Валентина Стасишена,Other
2016-11-24,Степан Бугаёв,Left in 2017
2016-11-24,Ирина Палесика,Other
2016-11-24,Ольга Голованова,Other
2016-11-24,Андрей Малёваный,Left in 2017
2016-11-24,Ирина Палесика,Other
2016-11-24,Степан Бугаёв,Left in 2017
2016-11-24,Александр Кожухарь,Other
2016-11-24,Анжела Корончук,Other
2016-11-24,Ирина Палесика,Other
2016-11-23,Александр Кожухарь,Other
2016-11-23,Ирина Палесика,Other
2016-11-23,Анжела Корончук,Other
2016-11-22,Степан Бугаёв,Left in 2017
2016-11-22,Степан Бугаёв,Left in 2017
2016-11-22,Андрей Малёваный,Left in 2017
2016-11-22,Николай Стоянов,Other
2016-11-22,Валентина Стасишена,Other
2016-11-22,Ольга Голованова,Other
2016-11-21,Ольга Гаврилова,Other
2016-11-21,Николай Стоянов,Other
2016-11-21,Анжела Корончук,Other
2016-11-21,Валентина Стасишена,Other
2016-11-21,Татьяна Семенюк,Other
2016-11-21,Валентина Стасишена,Other
2016-11-20,Ирина Палесика,Other
2016-11-20,Степан Бугаёв,Left in 2017
2016-11-20,Никита Кондратов,Other
2016-11-18,Андрей Малёваный,Left in 2017
2016-11-18,Татьяна Семенюк,Other
2016-11-17,Степан Бугаёв,Left in 2017
2016-11-17,Степан Бугаёв,Left in 2017
2016-11-17,Ирина Палесика,Other
2016-11-17,Александр Кожухарь,Other
2016-11-17,Валентина Стасишена,Other
2016-11-17,Елена Виговская,Other
2016-11-16,Андрей Малёваный,Left in 2017
2016-11-16,Ольга Гаврилова,Other
2016-11-16,Никита Кондратов,Other
2016-11-16,Степан Бугаёв,Left in 2017
2016-11-15,Ирина Палесика,Other
2016-11-15,Степан Бугаёв,Left in 2017
2016-11-15,Дмитрий Доброхотов,Other
2016-11-15,Ирина Палесика,Other
2016-11-15,Ольга Гаврилова,Other
2016-11-14,Татьяна Семенюк,Other
2016-11-14,Ольга Голованова,Other
2016-11-14,Ольга Голованова,Other
